1,69.000099,0.0,0
1,69.000099,0.007105,5
1,69.000099,0.134998,10
1,69.000099,0.298417,15
1,69.000099,0.461835,20
1,69.000099,0.632359,25
1,69.000099,0.824198,30
1,69.000099,1.037353,35
1,69.000099,1.250507,40
1,69.000099,1.470767,45
1,69.000099,1.698132,50
1,50.541843,1.932603,55
1,50.541843,2.167073,60
1,50.541843,2.401543,65
1,50.541843,2.636013,70
1,50.541843,2.856273,75
1,50.541843,3.069428,80
1,50.541843,3.275477,85
1,50.541843,3.474422,90
1,50.541843,3.687576,95
1,50.541843,3.886521,100
1,50.541843,4.09257,105
1,50.541843,4.29862,110
1,50.541843,4.497564,115
1,50.541843,4.696508,120
1,50.541843,4.881242,125
1,50.541843,5.080187,130
1,50.541843,5.264921,135
1,50.541843,5.463865,140
1,50.541843,5.66281,145
1,50.541843,5.854649,150
1,50.541843,6.046488,155
1,50.541843,6.245432,160
1,50.541843,6.430167,165
1,50.541843,6.614901,170
1,50.541843,6.799635,175
1,50.541843,6.991474,180
1,50.541843,7.183313,185
1,50.541843,7.375153,190
1,50.541843,7.566992,195
1,50.541843,7.765936,200
1,50.541843,7.95067,205
1,50.541843,8.135404,210
1,50.541843,8.320138,215
1,50.541843,8.504872,220
1,50.541843,8.703816,225
1,50.541843,8.888551,230
1,50.541843,9.08039,235
1,50.541843,9.272229,240
1,50.541843,9.471173,245
1,50.541843,9.655908,250
1,50.541843,9.840642,255
1,50.541843,10.025375,260
1,50.541843,10.22432,265
1,50.541843,10.41616,270
1,50.541843,10.607999,275
1,50.541843,10.806943,280
1,50.541843,10.998782,285
1,50.541843,11.197726,290
1,50.541843,11.389565,295
1,50.541843,11.581405,300
1,50.541843,11.773244,305
1,50.541843,11.972189,310
1,50.541843,12.164028,315
1,50.541843,12.355867,320
1,50.541843,12.554811,325
1,50.541843,12.753756,330
1,50.541843,12.9527,336
1,50.541843,13.137434,341
1,50.541843,13.336378,346
1,50.541843,13.521112,351
1,50.541843,13.720057,356
1,50.541843,13.919002,361
1,50.541843,14.110841,366
1,50.541843,14.30268,371
1,50.541843,14.508729,376
1,50.541843,14.700568,381
1,50.541843,14.899513,386
1,50.541843,15.084247,391
1,50.541843,15.283192,396
1,50.541843,15.482136,401
1,50.541843,15.68108,406
1,50.541843,15.880025,411
1,50.541843,16.078968,417
1,50.541843,16.277912,422
1,50.541843,16.476856,427
1,50.541843,16.6758,432
1,50.541843,16.86764,437
1,50.541843,17.066586,442
1,50.541843,17.26553,447
1,50.541843,17.464474,452
1,50.541843,17.670523,457
1,50.541843,17.869467,462
1,50.541843,18.068411,467
1,50.541843,18.267357,472
1,50.541843,18.466301,477
1,50.541843,18.665245,482
1,50.541843,18.864189,487
1,50.541843,19.070238,492
1,50.541843,19.276289,498
1,50.541843,19.482338,503
1,50.541843,19.688387,508
1,50.541843,19.887331,513
1,50.541843,20.086275,518
1,50.541843,20.285221,523
1,50.541843,20.484165,528
1,50.541843,20.690214,533
1,50.541843,20.896263,538
1,50.541843,21.102314,543
1,50.541843,21.308363,548
1,50.541843,21.507307,553
1,50.541843,21.713356,558
1,50.541843,21.912302,563
1,50.541843,22.118351,569
1,50.541843,22.331505,574
1,50.541843,22.530449,579
1,50.541843,22.743605,584
1,50.541843,22.949654,589
1,50.541843,23.155704,594
1,50.541843,23.354649,599
1,50.541843,23.553593,604
1,50.541843,23.766747,609
1,50.541843,23.972797,614
1,50.541843,24.178846,619
1,50.541843,24.392,624
1,50.541843,24.605156,629
1,50.541843,24.811205,635
1,50.541843,25.017254,640
1,50.541843,25.216198,645
1,50.541843,25.422249,650
1,50.541843,25.628298,655
1,50.541843,25.848558,660
1,50.541843,26.054607,665
1,50.541843,26.274868,670
1,50.541843,26.488022,675
1,50.541843,26.694071,680
1,50.541843,26.900122,685
1,50.541843,27.106171,690
1,50.541843,27.319324,695
1,50.541843,27.53248,701
1,50.541843,27.745634,706
1,50.541843,27.965895,711
1,50.541843,28.186153,716
1,50.541843,28.392204,721
1,50.541843,28.598253,726
1,50.541843,28.811407,731
1,50.541843,29.024563,736
1,50.541843,29.237717,741
1,50.541843,29.465082,746
1,50.541843,29.678238,751
1,50.541843,29.891392,756
1,50.541843,30.104546,762
1,50.541843,30.317701,767
1,50.541843,30.530855,772
1,50.541843,30.744011,777
1,50.541843,30.971376,782
1,50.541843,31.191635,787
1,50.541843,31.411896,792
1,50.541843,31.62505,797
1,50.541843,31.84531,802
1,50.541843,32.058468,807
1,50.541843,32.278725,812
1,50.541843,32.491882,817
1,50.541843,32.719246,823
1,50.541843,32.946609,828
1,50.541843,33.173977,833
1,50.541843,33.387131,838
1,50.541843,33.600285,843
1,50.541843,33.813438,848
1,50.541843,34.040806,853
1,50.541843,34.261066,858
1,50.541843,34.48843,863
1,50.541843,34.715794,868
1,50.541843,34.943161,873
1,50.541843,35.163418,879
1,50.541843,35.376575,884
1,50.541843,35.603939,889
1,50.541843,35.831303,894
1,50.541843,36.05867,899
1,50.541843,36.286034,904
1,50.541843,36.513401,909
1,50.541843,36.740765,914
1,50.541843,36.953918,919
1,50.541843,37.181286,924
1,50.541843,37.408649,929
1,50.541843,37.636013,934
1,50.541843,37.86338,940
1,50.541843,38.104954,945
1,50.541843,38.332321,950
1,50.541843,38.545475,955
1,50.541843,38.765736,960
1,50.541843,38.985992,965
1,50.541843,39.22757,970
1,50.541843,39.454933,975
1,50.541843,39.69651,980
1,50.541843,39.930981,986
1,50.541843,40.165451,991
1,50.541843,40.392815,996
1,50.541843,40.620178,1001
1,50.541843,40.847546,1006
1,50.541843,41.082016,1011
1,50.541843,41.323589,1016
1,50.541843,41.55806,1021
1,50.541843,41.799637,1026
1,50.541843,42.027,1032
1,50.541843,42.268578,1037
1,50.541843,42.503048,1042
1,50.541843,42.744621,1047
1,50.541843,42.986198,1052
1,50.541843,43.227772,1057
1,50.541843,43.469349,1062
1,50.541843,43.696712,1067
1,50.541843,43.938286,1072
1,50.541843,44.172756,1077
1,50.541843,44.414333,1083
1,50.541843,44.663013,1088
1,50.541843,44.904591,1093
1,50.541843,45.153271,1098
1,50.541843,45.387741,1103
1,50.541843,45.629314,1108
1,50.541843,45.870892,1113
1,50.541843,46.112465,1118
1,50.541843,46.368252,1124
1,50.541843,46.609825,1129
1,50.541843,46.865612,1134
1,50.541843,47.107189,1139
1,50.541843,47.341656,1144
1,50.541843,47.59034,1149
1,50.541843,47.831913,1154
1,50.541843,48.0877,1160
1,50.541843,48.33638,1165
1,50.541843,48.58506,1170
1,50.541843,48.83374,1175
1,50.541843,49.08242,1180
1,50.541843,49.323997,1185
1,50.541843,49.579781,1190
1,50.541843,49.835567,1195
1,50.541843,50.091354,1200
1,50.541843,50.347137,1206
1,50.541843,50.588715,1211
1,50.541843,50.837395,1216
1,50.541843,51.086075,1221
1,50.541843,51.341862,1226
1,50.541843,51.604752,1231
1,50.541843,51.867641,1236
1,50.541843,52.123428,1241
1,50.541843,52.379215,1247
1,50.541843,52.634998,1252
1,50.541843,52.890785,1257
1,50.541843,53.146572,1262
1,50.541843,53.416565,1267
1,50.541843,53.672352,1272
1,50.541843,53.928139,1277
1,50.541843,54.191029,1283
1,50.541843,54.453918,1288
1,50.541843,54.716808,1293
1,50.541843,54.986805,1298
1,50.541843,55.249695,1303
1,50.541843,55.519691,1308
1,50.541843,55.775478,1313
1,50.541843,56.045475,1319
1,50.541843,56.308365,1324
1,50.541843,56.578362,1329
1,50.541843,56.855461,1334
1,50.541843,57.125458,1339
1,50.541843,57.388348,1344
1,50.541843,57.651237,1350
1,50.541843,57.921234,1355
1,50.541843,58.191231,1360
1,50.541843,58.475437,1365
1,50.541843,58.745434,1370
1,50.541843,59.01543,1375
1,50.541843,59.285427,1380
1,50.541843,59.55542,1386
1,50.541843,59.825417,1391
1,50.541843,60.109623,1396
1,50.541843,60.393829,1401
1,50.541843,60.663826,1406
1,50.541843,60.933823,1411
1,50.541843,61.210922,1416
1,50.541843,61.488026,1422
1,50.541843,61.779335,1427
1,50.541843,62.070648,1432
1,50.541843,62.347748,1437
1,50.541843,62.624847,1442
1,50.541843,62.909054,1448
1,50.541843,63.19326,1453
1,50.541843,63.477467,1458
1,50.541843,63.761673,1463
1,50.541843,64.045883,1468
1,50.541843,64.330086,1473
1,50.541843,64.614296,1478
1,50.541843,64.898499,1484
1,50.541843,65.189812,1489
1,50.541843,65.481125,1494
1,50.541843,65.779541,1499
1,50.541843,66.063744,1504
1,50.541843,66.347954,1509
1,50.541843,66.64637,1515
1,50.541843,66.944786,1520
1,50.541843,67.243202,1525
1,50.541843,67.541618,1530
1,50.541843,67.825821,1535
1,50.541843,68.124237,1541
1,50.541843,68.422653,1546
1,50.541843,68.735283,1551
1,50.541843,69.033699,1556
1,50.541843,69.325012,1561
1,50.541843,69.623428,1566
1,50.541843,69.928947,1572
1,50.541843,70.227364,1577
1,50.541843,70.539993,1582
1,50.541843,70.838409,1587
1,50.541843,71.143929,1592
1,50.541843,71.449455,1598
1,50.541843,71.754974,1603
1,50.541843,72.074707,1608
1,50.541843,72.380226,1613
1,50.541843,72.685753,1618
1,50.541843,72.998375,1624
1,50.541843,73.311005,1629
1,50.541843,73.623634,1634
1,50.541843,73.936256,1639
1,50.541843,74.248886,1645
1,50.541843,74.561508,1650
1,50.541843,74.874138,1655
1,50.541843,75.200974,1660
1,50.541843,75.513603,1665
1,50.541843,75.840439,1671
1,50.541843,76.153069,1676
1,50.541843,76.465691,1681
1,50.541843,76.792534,1686
1,50.541843,77.11937,1691
1,50.541843,77.439102,1697
1,50.541843,77.765938,1702
1,50.541843,78.08567,1707
1,50.541843,78.412506,1712
1,50.541843,78.739342,1717
1,50.541843,79.066177,1723
1,50.541843,79.393021,1728
1,50.541843,79.719856,1733
1,50.541843,80.046692,1738
1,50.541843,80.387741,1743
1,50.541843,80.714577,1749
1,50.541843,81.048515,1754
1,50.541843,81.382462,1759
1,50.541843,81.7164,1764
1,50.541843,82.050346,1770
1,50.541843,82.391396,1775
1,50.541843,82.732445,1780
1,50.541843,83.073486,1785
1,50.541843,83.414536,1791
1,50.541843,83.755585,1796
1,50.541843,84.096634,1801
1,50.541843,84.437675,1806
1,50.541843,84.778725,1811
